"","State","year","tot_pop","incar_rate","tot_crime_rate","violent_crime_rate","prop_crime_rate","pov_rate","non_white_rate","spending_rate"
"1319","Texas",2005,22780000,741.892010535557,4878.77085162423,531.567164179104,4347.20368744513,16200,17130.0781731503,30200000
"1320","Utah",2005,2521000,253.153510511702,4012.61404204681,222.610075366918,3790.00396667989,9200,5595.01457901403,32200000
"1321","Vermont",2005,621000,334.621578099839,2500.96618357488,125.925925925926,2375.04025764895,7600,3508.10707585501,32400000
"1322","Virginia",2005,7442000,474.926095135716,2980.89223327063,288.013974737974,2692.87825853265,9200,25576.7743699234,3.2e+07
"1323","Washington",2005,6237000,278.691678691679,5281.48148148148,348.645181978515,4932.83629950297,10200,15642.4106356363,30900000
"1324","West Virginia",2005,1795000,295.933147632312,2937.32590529248,276.768802228412,2660.55710306407,15400,4376.48523876505,18400000
"1325","Wisconsin",2005,5440000,417.224264705882,2958.14338235294,245.716911764706,2712.42647058824,10200,9805.48144393164,36600000
"1326","Wyoming",2005,509000,402.161100196464,3387.42632612967,230.255402750491,3157.17092337917,10600,4614.31820144321,4.3e+07
"1327","Alabama",2006,4532000,623.146513680494,4430.75904677846,431.443071491615,3999.31597528685,14300,28596.5420957381,28900000
"1328","Alaska",2006,658000,770.364741641337,4344.22492401216,700.607902735562,3643.6170212766,8900,26027.6333834808,46200000
"1329","Arizona",2006,6256000,572.266624040921,5240.48913043478,534.782608695652,4705.70652173913,14400,12254.7119696699,40800000
"1330","Arkansas",2006,2748000,499.599708879185,4642.03056768559,565.429403202329,4076.60116448326,17700,19876.1755158947,24200000
"1331","California",2006,36160000,485.37610619469,3745.77157079646,537.840154867257,3207.9314159292,12200,22554.5621144102,50800000
"1332","Colorado",2006,4797000,468.647071086095,3798.89514279758,391.786533249948,3407.10860954763,9700,9513.18559406813,3.7e+07
"1333","Connecticut",2006,3457000,594.908880532253,2925.74486549031,303.876193231125,2621.86867225918,8000,15051.7418953858,37400000
"1334","Delaware",2006,858000,837.529137529138,4155.36130536131,697.319347319347,3458.04195804196,9300,26333.4428342468,48300000
"1335","Florida",2006,18030000,515.635052689961,4718.26400443705,718.813089295618,3999.45091514143,11500,18848.4523353162,47400000
"1336","Georgia",2006,9334000,565.588172273409,4365.39532890508,479.472894793229,3885.92243411185,12600,33171.8614411257,31100000
"1337","Hawaii",2006,1254000,475.837320574163,4613.63636363636,287.719298245614,4325.91706539075,9200,76296.1082158229,30900000
"1338","Idaho",2006,1472000,483.967391304348,2635.9375,249.048913043478,2386.88858695652,9500,6022.4677783402,27300000
"1339","Illinois",2006,12630000,357.133808392716,3618.17893903405,550.261282660333,3067.91765637371,10600,21127.4791281448,43300000
"1340","Indiana",2006,6334000,411.919797916009,3758.85696242501,320.539943163877,3438.31701926113,10600,10246.2069313817,23800000
"1341","Iowa",2006,2913000,303.398558187436,3183.07586680398,292.516306213526,2890.55956059046,10300,5846.4961876428,27700000
"1342","Kansas",2006,2719000,324.236851783744,4274.36557557926,439.867598381758,3834.4979771975,12800,11539.7427422256,33400000
"1343","Kentucky",2006,4106000,487.092060399416,2941.76814417925,276.692644909888,2665.07549926936,16800,10025.7734857262,22800000
"1344","Louisiana",2006,4206000,879.980979553019,4895.33999048978,735.211602472658,4160.12838801712,17000,34338.4769658919,39400000
"1345","Maine",2006,1313000,161.462300076161,2680.19801980198,116.755521706017,2563.44249809596,10200,3967.53802912769,24300000
"1346","Maryland",2006,5607000,409.220617085786,4166.1316211878,679.703941501694,3486.42767968611,8400,35915.5576651765,41400000
"1347","Massachusetts",2006,6324000,174.446552814674,2943.70651486401,509.440227703985,2434.26628716003,12000,13508.1006472726,37800000
"1348","Michigan",2006,9953000,518.205566160956,3843.815934894,572.500753541646,3271.31518135236,13300,18721.532213872,32800000
"1349","Minnesota",2006,5145000,177.026239067055,3407.54130223518,311.797862001944,3095.74344023324,8200,10178.9233471994,36600000
"1350","Mississippi",2006,2887000,729.754069968826,3530.62002078282,314.374783512296,3216.24523727052,20600,39239.1865930463,2.8e+07
"1351","Missouri",2006,5797000,520.389856822494,4414.42125237192,550.232879075384,3864.18837329653,11400,14566.969162169,29300000
"1352","Montana",2006,930000,383.118279569892,3284.94623655914,383.225806451613,2901.72043010753,13500,7982.46496863304,29100000
"1353","National",2006,295885000,530.163408080842,3871.34325836051,485.027291008331,3386.31596735218,12287.2061780759,300.297569887268,30600000
"1354","Nebraska",2006,1765000,249.688385269122,3660.50991501416,294.447592067989,3366.06232294618,10200,9329.99746931186,27400000
"1355","Nevada",2006,2530000,507.470355731225,4783.59683794466,738.616600790514,4044.98023715415,9500,20336.7366022269,51200000
"1356","New Hampshire",2006,1308000,214.449541284404,2128.82262996942,136.467889908257,1992.35474006116,5400,4552.05541197953,30400000
"1357","New Jersey",2006,8650000,316.42774566474,2651.67630057803,353.179190751445,2298.49710982659,8800,21739.4584823303,50500000
"1358","New Mexico",2006,1939000,342.392986075297,4579.525528623,659.979370809696,3919.54615781331,16900,14640.4906886608,37600000
"1359","New York",2006,19020000,332.88643533123,2537.29232386961,441.724500525762,2095.56782334385,14000,26644.9857629309,57600000
"1360","North Carolina",2006,8847000,423.420368486493,4596.32643834068,475.731886515203,4120.59455182548,13800,26231.9145245529,31100000
"1361","North Dakota",2006,615000,221.626016260163,2376.26016260163,204.065040650407,2172.19512195122,11400,9917.51552122051,23700000
"1362","Ohio",2006,11300000,435.097345132743,4113.49557522124,367.176991150443,3746.3185840708,12100,14415.1790644384,3.4e+07
"1363","Oklahoma",2006,3489000,696.130696474635,4231.38435081685,513.184293493838,3718.20005732302,15200,23003.8460827394,27200000
"1364","Oregon",2006,3705000,369.959514170041,4005.18218623482,284.318488529015,3720.8636977058,11800,11469.2986512676,37100000
"1365","Pennsylvania",2006,12330000,360.07299270073,2916.60178426602,446.293592862936,2470.30819140308,11300,13465.8612136963,29400000
"1366","Rhode Island",2006,1054000,379.127134724858,2881.78368121442,233.396584440228,2648.38709677419,10500,10927.845301871,39100000
"1367","South Carolina",2006,4224000,559.090909090909,5161.78977272727,788.873106060606,4372.91666666667,11200,31828.5527286728,28500000
"1368","South Dakota",2006,770000,436.233766233766,2062.72727272727,268.961038961039,1793.76623376623,10700,9694.7460180952,24500000
"1369","Tennessee",2006,5916000,435.175794455713,5001.74104124408,778.279242731575,4223.46179851251,14900,19953.0272092888,28900000
"1370","Texas",2006,23210000,741.559672554933,4659.40542869453,523.920723825937,4135.48470486859,16400,17324.2281173455,30300000
"1371","Utah",2006,2536000,253.667192429022,3759.58201892744,227.56309148265,3532.0189274448,9300,6314.51852472091,32200000
"1372","Vermont",2006,618000,358.414239482201,2560.67961165049,146.440129449838,2414.23948220065,7800,4012.74367333698,31700000
"1373","Virginia",2006,7532000,487.095061072756,2813.86086032926,287.878385554965,2525.9824747743,8600,25529.4906050314,32900000
"1374","Washington",2006,6310000,278.304278922345,4924.86529318542,353.454833597464,4571.41045958796,8000,17175.4645067662,30300000
"1375","West Virginia",2006,1810000,316.740331491713,2931.16022099448,282.486187845304,2648.67403314917,15300,4365.7087567324,18800000
"1376","Wisconsin",2006,5471000,427.983915189179,3155.67537927253,290.605008225187,2865.07037104734,10100,9445.84349622683,37300000
"1377","Wyoming",2006,516000,409.68992248062,3234.10852713178,253.294573643411,2980.81395348837,10000,4464.62300649068,4.6e+07
"1378","Alabama",2007,4566000,644.152431011827,4486.57468243539,454.993429697766,4031.58125273763,14500,29357.1161444753,29700000
"1379","Alaska",2007,675000,765.481481481482,4091.25925925926,669.62962962963,3421.62962962963,7600,25549.9364532574,48900000
"1380","Arizona",2007,6365000,593.024351924588,5029.74076983504,515.868028279654,4513.87274155538,14300,11339.530272359,46700000
"1381","Arkansas",2007,2803000,510.667142347485,4543.56047092401,543.203710310382,4000.35676061363,13800,20356.551660505,23700000
"1382","California",2007,36250000,480.777931034483,3597.43724137931,528.444137931035,3068.99310344828,12700,22102.0635114689,53900000
"1383","Colorado",2007,4872000,468.82183908046,3343.78078817734,351.005747126437,2992.7750410509,9800,9240.78755985454,38400000
"1384","Connecticut",2007,3471000,602.82339383463,2796.74445404783,303.860558916739,2492.88389513109,8900,14432.6030995308,36500000
"1385","Delaware",2007,861000,842.857142857143,4101.74216027875,708.478513356562,3393.26364692218,9300,26152.7979549303,50400000
"1386","Florida",2007,18040000,544.451219512195,4867.66629711752,731.031042128603,4136.63525498891,12500,19133.6879031276,48300000
"1387","Georgia",2007,9486000,571.958675943496,4408.23318574742,494.592030360531,3913.64115538689,13600,33842.7197786399,32300000
"1388","Hawaii",2007,1264000,472.943037974684,4462.8164556962,280.379746835443,4182.43670886076,7500,78498.1082092498,32800000
"1389","Idaho",2007,1501000,487.608261159227,2529.31379080613,255.896069287142,2273.41772151899,9900,4059.75137471298,28100000
"1390","Illinois",2007,12680000,356.585173501577,3516.16719242902,540.441640378549,2975.72555205047,10000,21875.0805147049,45100000
"1391","Indiana",2007,6258000,433.557046979866,3758.34132310642,340.524129114733,3417.81719399169,11800,10618.5030879199,24700000
"1392","Iowa",2007,2965000,294.502529510961,2971.43338954469,302.529510961214,2668.90387858347,8900,6399.92368644694,27600000
"1393","Kansas",2007,2720000,319.705882352941,4253.34558823529,468.014705882353,3785.33088235294,11700,11121.8882577557,34400000
"1394","Kentucky",2007,4202000,534.435982865302,2863.30318895764,293.407900999524,2569.89528795812,15500,9567.3604149998,20800000
"1395","Louisiana",2007,4186000,896.798853320593,5071.78690874343,759.412326803631,4312.3745819398,16100,32716.3303063519,39100000
"1396","Maine",2007,1312000,163.719512195122,2577.28658536585,119.283536585366,2458.00304878049,10900,4069.45551217096,24600000
"1397","Maryland",2007,5560000,421.456834532374,4116.1690647482,648.615107913669,3467.55395683453,8800,35588.6867243992,44400000
"1398","Massachusetts",2007,6336000,180.492424242424,2891.88762626263,449.605429292929,2442.2821969697,11200,13982.5949486307,4e+07
"1399","Michigan",2007,9919000,506.432100010082,3652.7371710858,542.04052827906,3110.69664280673,10800,18045.3180731377,32700000
"1400","Minnesota",2007,5188000,182.498072474942,3340.61295296839,290.169622205089,3050.4433307633,9300,10494.3716874749,38300000
"1401","Mississippi",2007,2895000,774.818652849741,3433.12607944732,293.678756476684,3139.44732297064,22600,39677.7736913362,27100000
"1402","Missouri",2007,5783000,516.289123292409,4462.64914404288,569.980978730763,3892.66816531212,12800,15113.3394287059,33200000
"1403","Montana",2007,938000,365.778251599147,3355.54371002132,387.846481876333,2967.69722814499,13000,9422.51130208653,30100000
"1404","National",2007,298120000,535.634979203006,3792.15819133235,477.314504226486,3314.84368710586,12468.4690728566,301.658147587155,30200000
"1405","Nebraska",2007,1751000,257.281553398058,3500.22844089092,315.476870359794,3184.75157053113,9900,9542.43648957471,28200000
"1406","Nevada",2007,2566000,522.213561964146,4539.47778643804,754.676539360873,3784.80124707716,9700,19125.181135789,53400000
"1407","New Hampshire",2007,1312000,224.314024390244,2156.25,144.512195121951,2011.73780487805,5800,4329.38879731659,31800000
"1408","New Jersey",2007,8548000,313.839494618624,2584.01965372017,333.926064576509,2250.09358914366,8700,24429.596642109,49700000
"1409","New Mexico",2007,1941000,333.127253992787,4558.42349304482,685.780525502318,3872.6429675425,14000,16466.5176639355,42500000
"1410","New York",2007,19020000,329.232386961094,2437.36067297581,420.410094637224,2016.95057833859,14500,26938.7829303493,56400000
"1411","North Carolina",2007,9170000,414.067611777535,4494.2639040349,460.534351145038,4033.72955288986,15500,26794.4748945835,31500000
"1412","North Dakota",2007,614000,230.618892508143,2302.76872964169,218.729641693811,2084.03908794788,9300,11826.5518703863,22500000
"1413","Ohio",2007,11280000,449.742907801418,3886.87943262411,361.338652482269,3525.54078014184,12800,14617.816512018,36300000
"1414","Oklahoma",2007,3551000,692.847085328077,4138.21458744016,513.489157983667,3624.72542945649,13400,25975.498258256,27900000
"1415","Oregon",2007,3761000,370.858814145174,3823.13214570593,292.874235575645,3530.25791013028,12800,12036.9897437326,36400000
"1416","Pennsylvania",2007,12300000,373.731707317073,2810.21138211382,421.186991869919,2389.0243902439,10400,13014.2388874616,3e+07
"1417","Rhode Island",2007,1042000,385.604606525912,2879.07869481766,232.629558541267,2646.44913627639,9500,11547.8285964168,43700000
"1418","South Carolina",2007,4380000,553.401826484018,5112.64840182648,790.639269406393,4322.00913242009,14100,31664.9642842834,28600000
"1419","South Dakota",2007,787000,420.711562897077,2001.90597204574,244.726810673443,1757.1791613723,9400,7630.48830444121,24500000
"1420","Tennessee",2007,6137000,428.010428548151,4869.21948834936,757.405898647548,4111.81358970181,14800,20031.161931692,31100000
"1421","Texas",2007,23650000,726.384778012685,4682.60042283298,515.915433403806,4166.68498942918,16500,16970.8598451303,31100000
"1422","Utah",2007,2651000,245.756318370426,3750.622406639,239.419087136929,3511.20331950207,9600,6926.08895366596,31500000
"1423","Vermont",2007,613000,345.187601957586,2529.20065252855,130.831973898858,2398.36867862969,9900,4416.14876882121,31900000
"1424","Virginia",2007,7678000,494.712164626205,2771.52904402188,273.964574107841,2497.56446991404,8600,26643.1297580584,34700000
"1425","Washington",2007,6503000,273.28925111487,4360.20298323851,334.737813316931,4025.46516992157,10200,16385.4587805403,30900000
"1426","West Virginia",2007,1793000,337.757947573898,2824.09369771333,279.754601226994,2544.33909648634,14800,4743.48259931766,20700000
"1427","Wisconsin",2007,5458000,435.0128252107,3217.93697325027,299.193843898864,2918.74312935141,11000,10061.2008209026,37600000
"1428","Wyoming",2007,518000,402.316602316602,3165.44401544402,259.459459459459,2905.98455598456,10900,4426.19155981352,46300000
"1429","Alabama",2008,4716000,646.904156064461,4485.28413910093,447.625106022053,4037.65903307888,14300,29171.6290084166,30300000
"1430","Alaska",2008,672000,746.130952380952,3655.50595238095,665.922619047619,2989.58333333333,8200,26066.7288498986,51800000
"1431","Arizona",2008,6529000,605.023740235871,4567.62138152857,483.489048858937,4084.13233266963,18000,13164.1180601258,46600000
"1432","Arkansas",2008,2822000,521.474131821403,4429.80155917789,519.099929128278,3910.70163004961,15300,18955.119310144,23700000
"1433","California",2008,36640000,473.990174672489,3456.12718340611,505.810589519651,2950.31659388646,14600,22151.1832590971,5.6e+07
"1434","Colorado",2008,4908000,474.205378973105,3195.19152404238,356.153219233904,2839.03830480848,11000,10159.4885888185,39400000
